module,attributes,sample,metric,score
zzz,stdnt_abi,smote,precision,0.6718500797448166
zzz,stdnt_abi,smote,recall,0.06957634817078208
zzz,asmt_stdnt_abd,smote,accuracy,0.5501722110215054
zzz,asmt_stdnt_abd,smote,fscore,0.058470948012232425
zzz,asmt_stdnt_abd,smote,precision,0.5717703349282297
zzz,asmt_stdnt_abd,smote,recall,0.0658432434914367
zzz,asmt_stdnt_abi,smote,accuracy,0.5705225134408602
zzz,asmt_stdnt_abi,smote,fscore,0.0558152828532348
zzz,asmt_stdnt_abi,smote,precision,0.5450558213716108
zzz,asmt_stdnt_abi,smote,recall,0.06611530276649255
