module,attributes,sample,metric,score
zzz,stdnt_abi,smote,accuracy,0.31712029569892475
zzz,stdnt_abi,smote,fscore,0.09383506805444355
zzz,stdnt_abi,smote,precision,0.9346092503987241
zzz,stdnt_abi,smote,recall,0.06755821996771962
zzz,asmt_stdnt_abd,smote,accuracy,0.3452200940860215
zzz,asmt_stdnt_abd,smote,fscore,0.0928425521688629
zzz,asmt_stdnt_abd,smote,precision,0.9242424242424242
zzz,asmt_stdnt_abd,smote,recall,0.0695970695970696
zzz,asmt_stdnt_abi,smote,accuracy,0.3298681115591398
zzz,asmt_stdnt_abi,smote,fscore,0.09265156522261611
zzz,asmt_stdnt_abi,smote,precision,0.9222488038277512
zzz,asmt_stdnt_abi,smote,recall,0.06797543127516384
