module,attributes,sample,metric,score
zzz,stdnt,smote,accuracy,0.8281880040322581
zzz,stdnt,smote,fscore,0.01467645096731154
zzz,stdnt,smote,precision,0.14035087719298245
zzz,stdnt,smote,recall,0.055198369139093616
zzz,abd,smote,accuracy,0.9218119959677419
zzz,abd,smote,fscore,0.008073793637181284
zzz,abd,smote,precision,0.07695374800637958
zzz,abd,smote,recall,0.12054965646470955
zzz,abi,smote,accuracy,0.9191028225806451
zzz,abi,smote,fscore,0.008865099941456888
zzz,abi,smote,precision,0.08452950558213716
zzz,abi,smote,recall,0.11990950226244344
zzz,asmt_stdnt,smote,accuracy,0.8648353494623656
zzz,asmt_stdnt,smote,fscore,0.0106951871657754
zzz,asmt_stdnt,smote,precision,0.10207336523125997
zzz,asmt_stdnt,smote,recall,0.05765765765765766
zzz,asmt_abd,smote,accuracy,0.9123613911290323
zzz,asmt_abd,smote,fscore,0.013724058817394932
zzz,asmt_abd,smote,precision,0.13118022328548645
zzz,asmt_abd,smote,recall,0.14162720619888075
zzz,asmt_abi,smote,accuracy,0.8972404233870968
zzz,asmt_abi,smote,fscore,0.012024048096192385
zzz,asmt_abi,smote,precision,0.11483253588516747
zzz,asmt_abi,smote,recall,0.0972644376899696
zzz,stdnt_abd,smote,accuracy,0.9308845766129032
zzz,stdnt_abd,smote,fscore,0.0055707972941841715
zzz,stdnt_abd,smote,precision,0.05303030303030303
zzz,stdnt_abd,smote,recall,0.12678741658722592
zzz,stdnt_abi,smote,accuracy,0.9191028225806451
zzz,stdnt_abi,smote,fscore,0.010279553716936191
zzz,stdnt_abi,smote,precision,0.09808612440191387
zzz,stdnt_abi,smote,recall,0.13398692810457516
zzz,asmt_stdnt_abd,smote,accuracy,0.9222950268817204
zzz,asmt_stdnt_abd,smote,fscore,0.009364548494983277
zzz,asmt_stdnt_abd,smote,precision,0.08931419457735247
zzz,asmt_stdnt_abd,smote,recall,0.13658536585365855
zzz,asmt_stdnt_abi,smote,accuracy,0.9166456653225806
zzz,asmt_stdnt_abi,smote,fscore,0.009738970511400448
zzz,asmt_stdnt_abi,smote,precision,0.09290271132376396
zzz,asmt_stdnt_abi,smote,recall,0.1209133367929424
